GeneID,GSM7413358,GSM7413359,GSM7413360,GSM7413361,GSM7413362,GSM7413363,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413368,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101268518,18.0562753,19.84416363,23.57758984,9.950025832,9.83228068,6.833867027,10.05150227,11.02110671,12.06942786,18.86403956,22.65560414,40.52804876,39.25603334,48.67623901,40.65169179,21.79332255,27.78357081,15.08863887
101248267,24.07503374,32.74286999,34.38398518,24.87506458,20.64778943,24.40666795,18.09270409,27.05180738,21.12149876,37.72807911,30.53581427,28.66618083,30.19694872,35.76213478,29.74514034,37.64301168,35.7217339,22.13000368
101257661,18.0562753,14.88312272,11.78879492,53.73013949,65.87628055,59.5522698,55.28326249,40.07675168,60.34713932,9.928441872,19.70052534,12.85035692,13.08534445,18.87446002,9.915046779,22.78392812,33.73719313,15.08863887
101248411,28.08753936,25.79741272,27.50718815,21.89005683,22.61424556,23.43040123,26.1339059,26.04988859,30.17356966,31.77101399,28.56576174,26.68920284,33.2166436,32.78195688,31.72814969,25.75574484,25.79903004,26.15364071
101249376,30.09379217,36.71170272,27.50718815,21.89005683,20.64778943,23.43040123,26.1339059,29.05564497,27.15621269,30.7781698,27.58073547,28.66618083,23.15099402,20.86124529,25.77912162,31.69937826,40.68308583,29.17136848
101252256,14.04376968,27.78182908,17.68319238,67.66017566,64.89305249,48.8133359,23.11845522,32.06140134,24.13885573,22.8354163,29.550788,22.73524687,23.15099402,23.84142319,25.77912162,20.80271698,16.86859657,24.14182219
109120159,18.0562753,17.85974727,25.54238899,55.72014466,46.21171919,63.45733668,23.11845522,41.07867047,34.19671228,22.8354163,10.83528893,12.85035692,15.09847436,18.87446002,16.85557952,8.915450135,13.89178541,14.08272961
101251848,36.11255061,65.48573998,63.85597249,80.59520924,28.51361397,54.67093621,16.08240363,12.0230255,14.08099917,21.84257212,29.550788,34.5971148,12.07877949,17.88106739,15.86407485,16.8402947,29.76811159,27.15954997
101244006,9.028137652,24.80520454,13.75359407,47.76012399,46.21171919,46.86080247,28.14420636,24.04605101,23.13307007,15.88550699,24.62565667,26.68920284,20.13129915,25.82820845,31.72814969,46.55846182,42.66762661,38.2245518
101244017,18.0562753,21.82857999,25.54238899,31.84008266,45.22849113,36.12186857,25.12875568,31.05948255,27.15621269,23.82826049,24.62565667,23.72373586,20.13129915,24.83481582,21.81310291,30.70877269,33.73719313,22.13000368
101254194,20.06252811,25.79741272,33.40158561,48.75512658,33.42975431,34.16933513,30.15450681,30.05756376,29.167784,29.78532561,25.61068294,27.67769184,15.09847436,18.87446002,26.7706263,20.80271698,21.8299485,24.14182219
101249102,18.0562753,28.77403726,29.4719873,35.82009299,39.32912272,34.16933513,20.10300454,26.04988859,22.12728442,37.72807911,38.4160244,23.72373586,24.15755898,30.79517162,20.82159824,34.67119497,27.78357081,23.13591293
101260213,20.06252811,19.84416363,24.55998942,16.91504391,22.61424556,20.50160108,23.11845522,23.04413222,22.12728442,28.79248143,21.67057787,29.65466983,35.22977351,42.71588321,53.54125261,26.74635041,33.73719313,32.18909626
101245479,21.06565452,30.75845363,28.48958772,36.81509558,35.39621045,38.07440201,22.113305,23.04413222,23.13307007,35.74239074,29.550788,28.66618083,19.12473419,20.86124529,18.83858888,21.79332255,24.80675965,20.11818516
101244691,8.025011246,12.89870636,8.84159619,46.76512141,67.84273669,45.88453575,16.08240363,18.03453826,14.08099917,18.86403956,17.7304728,19.76977988,18.11816923,28.80838635,23.79611227,17.83090027,21.8299485,16.09454813
101259016,26.08128655,21.82857999,21.61279069,37.81009816,33.42975431,29.28800154,33.16995749,27.05180738,27.15621269,27.79963724,32.5058668,38.55107077,31.20351368,29.80177898,28.75363566,22.78392812,22.82221888,20.11818516
