GeneID,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830
Solyc01g104220.3.1,696,856,858,1112,635,1099
Solyc07g018135.1.1,0,0,0,0,0,0
Solyc01g020521.1.1,0,0,0,0,0,0
Solyc06g011330.3.1,0,0,0,0,0,0
Solyc03g116730.4.1,36660,46586,36701,25062,50621,49282
Solyc03g097740.1.1,1032,1195,990,366,309,464
Solyc04g039800.3.1,0,0,0,0,0,0
Solyc03g095375.1.1,0,0,0,0,0,0
Solyc02g060595.1.1,0,0,0,0,0,0
Solyc05g015040.4.1,298,246,210,73,49,82
Solyc01g097740.3.1,1399,1891,1366,1307,769,1255
Solyc07g007260.4.1,2748,4024,3035,8958,8048,6964
Solyc01g108350.4.1,2,0,2,6,2,2
Solyc08g079920.2.1,0,0,0,5,0,0
Solyc11g071860.2.1,516,731,559,1178,935,1169
Solyc03g059110.1.1,18,36,30,78,99,85
Solyc06g061100.4.1,2,16,7,0,6,4
Solyc07g049730.3.1,1196,1758,1342,1493,854,1488
Solyc12g042123.1.1,0,0,0,0,0,0
Solyc02g089290.3.1,304,356,332,475,279,510
Solyc10g050777.1.1,2,0,0,0,0,0
Solyc03g043990.1.1,0,0,0,0,0,0
Solyc12g070110.1.1,0,0,0,0,0,0
Solyc12g098660.3.1,2571,3438,2885,3175,4181,4172
Solyc09g042420.1.1,0,0,0,0,0,0
Solyc08g068590.4.1,4307,6238,4581,4783,6051,6154
Solyc02g079560.1.1,5,0,0,12,6,0
Solyc05g013590.1.1,0,0,0,0,0,0
Solyc05g056410.1.1,22,82,36,25,50,40
Solyc10g055760.2.1,918,1002,862,690,237,414
Solyc10g005485.1.1,0,0,0,0,0,0
Solyc05g032670.3.1,0,0,0,0,0,0
Solyc01g095310.1.1,4,2,6,8,8,10
Solyc10g083360.2.1,4803,5555,4390,3134,2237,3938
Solyc05g011883.1.1,0,0,0,0,0,0
Solyc03g063440.1.1,0,0,0,0,0,0
Solyc05g024350.1.1,0,0,0,2,0,0
Solyc03g114690.4.1,78,87,46,78,14,67
Solyc04g071760.3.1,0,0,0,0,0,0
Solyc09g091300.1.1,0,0,0,0,0,0
Solyc06g083720.2.1,66,88,25,12,9,8
Solyc08g067570.1.1,3,8,4,0,0,2
Solyc10g047767.1.1,0,0,0,0,0,0
Solyc07g008300.3.1,0,0,0,0,0,0
Solyc11g032170.1.1,0,0,0,0,0,0
Solyc04g008880.4.1,177,287,120,80,84,103
Solyc02g091510.3.1,3183,3355,3396,3492,3170,3665
Solyc07g043010.1.1,0,0,0,0,0,0
Solyc05g056420.4.1,134,229,89,44,24,38
Solyc06g060785.1.1,0,0,0,1,0,0
Solyc08g079140.1.1,2,9,5,6,1,4
Solyc03g013510.1.1,0,0,0,0,0,0
Solyc11g066510.3.1,344,418,576,1614,1569,1907
Solyc06g083570.3.1,272,343,347,272,296,397
Solyc09g050050.2.1,0,0,1,0,0,0
Solyc02g091830.3.1,47,53,21,41,26,23
Solyc07g006180.3.1,249,462,341,658,356,617
Solyc06g065020.3.1,7046,7591,9204,11337,10401,14606
Solyc04g150152.1.1,0,0,0,0,0,0
Solyc03g116170.3.1,573,900,554,985,359,779
Solyc08g082950.4.1,0,0,0,6,0,0
Solyc07g062680.3.1,1351,1468,845,124,124,205
Solyc10g055130.2.1,0,0,0,0,0,0
Solyc04g050300.1.1,0,0,0,0,0,0
Solyc10g012320.3.1,0,0,0,0,0,0
Solyc10g037950.2.1,438,608,419,196,157,247
Solyc07g056560.3.1,51,116,92,139,164,161
Solyc03g121790.2.1,4,6,4,12,1,12
Solyc02g085725.1.1,2,2,5,0,8,6
Solyc01g016870.1.1,0,0,0,0,0,0
Solyc02g082635.1.1,5,5,7,70,35,30
Solyc05g010060.4.1,48,74,86,183,183,324
Solyc09g015020.1.1,0,0,0,0,0,0
Solyc01g034190.1.1,0,0,0,0,0,0
Solyc07g052300.3.1,4,8,4,2,0,2
Solyc08g061905.1.1,0,0,0,0,0,0
Solyc06g004000.1.1,0,0,0,0,0,0
Solyc04g051650.3.1,10,13,10,8,17,21
Solyc04g082270.3.1,125,284,209,204,283,606
Solyc05g040000.1.1,0,0,0,0,0,0
Solyc07g021250.1.1,0,0,0,0,0,0
Solyc07g005710.3.1,489,707,581,1295,1094,1325
Solyc05g026213.1.1,0,0,0,0,0,0
Solyc07g005810.3.1,5607,6534,3571,1331,698,1202
Solyc09g014380.3.1,3486,4345,3657,4722,5991,6679
Solyc12g010470.3.1,0,0,0,0,0,0
Solyc03g058343.1.1,0,0,0,0,1,0
Solyc01g008540.4.1,0,0,0,0,0,0
Solyc12g049611.1.1,37,61,28,23,31,31
Solyc07g052010.3.1,1,0,0,0,0,0
Solyc04g016570.1.1,0,0,0,0,0,0
Solyc01g017150.1.1,0,0,0,0,0,0
Solyc03g123740.4.1,1700,1779,1009,809,460,719
Solyc11g021310.1.1,0,0,0,0,0,0
Solyc05g012880.2.1,0,0,0,0,0,0
Solyc05g015825.1.1,0,0,0,0,0,0
Solyc02g011910.1.1,0,0,0,0,0,0
Solyc12g056540.1.1,67,84,62,98,64,100
Solyc02g021180.1.1,0,0,0,0,0,0
Solyc01g095900.4.1,1783,1259,781,1199,734,1129
Solyc06g073860.2.1,893,941,840,487,472,674
Solyc01g096010.4.1,64,127,71,257,128,153
Solyc04g005520.3.1,260,381,309,374,252,318
Solyc10g075080.1.1,1,0,0,0,0,0
Solyc03g019700.1.1,119,129,219,347,327,316
Solyc08g081160.3.1,195,338,199,551,462,614
Solyc06g072880.2.1,0,0,0,0,0,0
Solyc01g066800.1.1,0,0,0,0,0,0
Solyc03g053000.4.1,68,111,34,1,1,7
Solyc11g066880.2.1,30,25,12,44,70,41
Solyc01g028930.4.1,1315,1503,1497,2109,1708,2389
Solyc06g076380.1.1,0,0,0,0,0,0
Solyc09g092370.1.1,0,0,0,0,0,0
Solyc04g019317.1.1,2,0,2,5,3,0
Solyc04g074865.1.1,0,0,0,0,0,0
Solyc02g085530.3.1,0,0,4,0,0,2
Solyc07g042470.3.1,20,24,35,58,60,41
Solyc07g049680.4.1,38,61,19,54,15,44
Solyc11g068390.1.1,4,9,10,14,9,14
Solyc09g092420.2.1,8,6,11,15,11,34
Solyc09g098410.3.1,0,0,0,0,0,0
Solyc06g074120.3.1,1369,1625,1018,1704,1022,1563
Solyc03g044100.4.1,140,186,209,202,81,127
Solyc01g098170.3.1,271,291,149,292,138,217
Solyc03g097070.3.1,1182,1249,1040,874,411,704
Solyc12g006860.2.1,27,89,46,77,78,140
Solyc03g006240.3.1,749,1084,727,304,586,545
Solyc12g019955.1.1,0,0,0,0,0,0
Solyc03g098720.3.1,8,14,38,18,62,26
Solyc06g070930.3.1,0,0,0,0,0,0
Solyc12g098130.1.1,9,20,6,8,6,16
Solyc01g066150.1.1,0,0,0,0,0,0
Solyc07g043260.4.1,380,399,199,231,117,245
Solyc07g047680.3.1,58,75,88,109,112,140
Solyc11g010810.1.1,391,646,408,425,243,262
Solyc07g042913.1.1,0,0,0,0,2,0
Solyc06g008540.1.1,0,0,0,0,0,0
Solyc03g116410.3.1,0,0,0,0,0,0
Solyc01g104140.3.1,309,342,239,368,214,338
Solyc03g083240.4.1,96,126,105,137,72,123
Solyc10g045490.2.1,37,76,55,69,18,25
Solyc02g014620.1.1,0,0,0,0,0,0
Solyc04g049290.2.1,0,0,0,0,0,0
Solyc10g018280.1.1,0,0,0,0,0,0
Solyc02g081610.3.1,288,325,337,583,481,604
Solyc11g012050.1.1,51,60,62,96,62,96
Solyc06g084030.3.1,211,334,258,469,302,412
Solyc12g044410.2.1,585,639,385,338,287,358
Solyc11g042710.3.1,0,0,0,2,0,1
Solyc03g115630.3.1,2756,3465,2359,2839,1192,2427
Solyc12g006700.3.1,1406,1552,1266,611,586,940
Solyc07g021510.3.1,0,0,0,0,0,0
Solyc08g013950.1.1,24,30,76,16,10,30
Solyc02g021340.4.1,305,465,415,616,402,631
Solyc01g009820.4.1,677,593,378,244,140,264
Solyc02g072090.2.1,248,270,121,126,100,98
Solyc09g059150.1.1,0,0,0,0,0,0
Solyc12g035870.3.1,0,0,0,0,0,0
Solyc06g066680.3.1,104,78,136,348,178,488
Solyc01g112170.3.1,1107,1339,1351,2862,2565,2473
Solyc08g013803.1.1,0,0,0,0,0,1
Solyc09g005780.3.1,0,0,0,0,0,0
Solyc06g074030.1.1,1627,869,1203,327,483,4595
Solyc04g016420.3.1,6,21,23,267,8,23
Solyc02g079365.1.1,0,0,0,0,0,0
Solyc12g056510.3.1,1159,1327,938,591,756,956
Solyc02g069500.1.1,454,799,441,116,65,159
Solyc06g007340.3.1,2870,3599,3632,12463,5976,6477
Solyc01g090830.2.1,0,0,0,0,0,0
Solyc12g013870.3.1,842,968,546,208,187,261
Solyc02g088955.1.1,0,0,0,0,0,0
Solyc04g008540.3.1,1586,2017,2379,3301,3420,3784
Solyc09g091050.4.1,101,93,97,158,47,71
Solyc06g060480.1.1,4,4,3,6,8,6
Solyc06g009807.1.1,0,0,0,0,0,0
Solyc06g072330.3.1,91,157,123,223,101,141
Solyc01g005050.4.1,0,0,0,0,0,0
Solyc09g066310.3.1,0,0,0,0,0,0
Solyc07g017640.2.1,153,215,102,118,50,103
Solyc08g065520.1.1,0,0,0,0,0,0
Solyc05g051620.3.1,702,864,589,621,456,769
Solyc08g083120.3.1,7013,11433,7858,11581,7332,10369
Solyc01g090515.1.1,6,3,0,5,2,3
Solyc04g024950.2.1,0,0,0,0,0,0
Solyc03g150158.1.1,0,1,0,0,0,1
Solyc04g008930.2.1,0,0,0,0,0,2
Solyc03g059300.1.1,0,0,0,0,0,0
Solyc01g150151.1.1,1,3,3,6,1,5
Solyc12g006380.2.1,1387,2308,1347,1173,2046,1544
Solyc11g065050.1.1,0,0,0,0,0,0
Solyc09g090445.1.1,387,491,415,376,548,787
Solyc07g056690.2.1,0,0,0,0,1,0
Solyc11g042800.2.1,0,0,2,10,0,4
Solyc10g081860.1.1,0,4,3,0,1,7
Solyc05g009060.2.1,116,194,137,74,86,88
Solyc07g014700.4.1,1774,2623,1503,2304,1079,1793
Solyc06g066590.4.1,12,18,6,12,18,16
Solyc07g042497.1.1,0,0,0,0,0,0
Solyc11g013850.2.1,171,172,218,344,317,298
Solyc08g016500.3.1,47,52,53,25,23,46
Solyc08g080170.3.1,2420,3656,1795,1243,561,946
Solyc11g045460.3.1,227,292,282,736,624,398
Solyc12g098910.2.1,1031,987,975,1038,1408,2061
Solyc12g056460.3.1,543,884,576,701,1019,1039
Solyc08g029050.4.1,4,4,4,8,2,2
Solyc10g012190.3.1,3,0,0,0,0,0
Solyc07g022800.1.1,0,0,0,0,0,0
Solyc08g080650.3.1,1432,1446,2698,11576,1758,2154
Solyc07g150101.1.1,0,0,0,0,0,0
Solyc05g026380.3.1,743,924,751,436,376,641
Solyc12g016030.3.1,0,0,0,0,0,0
Solyc02g083140.3.1,257,313,119,201,80,159
Solyc05g025910.3.1,15,21,13,24,18,34
Solyc03g112790.3.1,22,56,40,15,42,45
Solyc10g086180.2.1,1709,2167,710,427,208,259
Solyc03g079870.1.1,2,4,1,12,2,7
Solyc01g006585.1.1,4,16,2,2,0,4
Solyc08g074330.3.1,0,0,0,0,0,0
Solyc12g019230.2.1,0,0,0,0,0,0
Solyc12g009130.3.1,2,0,1,0,0,0
Solyc12g015740.2.1,1239,2072,1644,2729,2005,2526
Solyc11g063640.2.1,0,0,0,0,0,0
Solyc12g089190.1.1,32,47,44,25,66,62
Solyc01g014230.4.1,570,578,445,272,152,234
Solyc10g068350.1.1,0,0,0,0,0,0
Solyc00g500067.1.1,0,0,0,0,0,0
Solyc09g150130.1.1,0,2,0,0,0,0
Solyc03g112090.3.1,12,12,8,8,5,4
Solyc12g062530.3.1,0,0,0,0,0,0
Solyc05g052220.3.1,302,447,331,390,312,482
Solyc05g012550.4.1,61,43,58,163,61,74
Solyc12g035440.3.1,0,0,0,0,0,0
Solyc03g044710.4.1,8,13,7,4,2,12
Solyc03g083980.1.1,0,0,0,0,0,0
Solyc05g008625.1.1,51,72,59,120,158,156
Solyc09g098240.4.1,919,1084,504,650,248,456
Solyc09g089990.3.1,0,0,0,0,0,0
Solyc03g120820.4.1,230,317,347,590,578,640
Solyc07g021280.1.1,0,0,0,0,0,0
Solyc11g071960.2.1,82,144,70,196,70,141
Solyc11g005120.3.1,0,0,0,0,0,0
Solyc00g500040.1.1,0,0,0,0,0,0
Solyc01g081250.3.1,0,0,0,0,0,0
Solyc07g056613.1.1,0,0,0,0,0,0
Solyc05g018310.1.1,0,0,0,0,0,0
Solyc02g062460.4.1,6,16,10,145,12,46
Solyc09g066010.3.1,128,147,206,281,195,214
Solyc01g008830.2.1,487,662,639,752,681,942
Solyc09g055650.3.1,0,0,0,0,0,0
Solyc03g121820.3.1,1964,2365,1636,1098,648,1060
Solyc03g058950.3.1,174,180,92,76,40,106
Solyc06g011450.3.1,1026,1003,1003,432,320,455
Solyc02g089190.2.1,0,0,0,0,0,0
Solyc04g040053.1.1,0,0,0,0,0,0
Solyc12g040280.3.1,0,0,0,0,0,0
Solyc05g150114.1.1,0,0,0,0,0,0
Solyc06g051960.3.1,2493,2153,1749,881,928,1163
Solyc07g054910.3.1,0,0,0,0,0,0
Solyc05g016550.3.1,0,0,0,0,0,0
Solyc10g051050.3.1,50,58,53,92,59,117
Solyc03g046540.2.1,0,0,0,0,0,0
Solyc02g062810.4.1,138,156,122,265,97,234
Solyc05g044450.1.1,0,0,0,0,0,0
Solyc06g007395.1.1,0,0,0,0,0,0
Solyc05g014190.4.1,2768,3265,2822,2941,3873,4418
Solyc06g008330.2.1,84,125,87,74,42,109
Solyc09g091940.2.1,2913,4020,4156,6088,5041,6189
Solyc10g081810.3.1,414,559,485,638,1095,1124
Solyc08g028740.1.1,0,0,0,0,0,0
Solyc08g075060.4.1,0,0,0,0,0,0
Solyc03g113920.4.1,9857,10430,8139,5009,6371,7373
Solyc12g038170.1.1,0,0,0,0,0,0
Solyc00g500259.1.1,0,0,0,0,0,0
Solyc05g015810.3.1,0,0,0,0,0,0
Solyc10g084330.1.1,0,0,0,0,0,0
Solyc07g006980.1.1,0,0,0,0,0,0
Solyc02g032040.1.1,0,0,0,0,0,0
Solyc02g150113.1.1,0,0,0,0,0,0
Solyc08g048390.3.1,1298,1513,1227,673,415,828
Solyc05g026370.3.1,0,0,0,0,0,0
Solyc04g028470.2.1,0,0,0,0,0,0
Solyc05g015530.3.1,2658,3128,3397,6096,4588,4748
Solyc08g065145.1.1,0,0,0,0,0,0
Solyc12g026410.1.1,0,0,0,0,0,0
Solyc10g011700.4.1,42,83,68,169,135,198
Solyc06g082250.1.1,0,0,0,0,0,0
Solyc08g075100.4.1,1482,1795,1393,1187,749,1227
Solyc01g056260.1.1,0,0,0,0,0,0
Solyc09g030455.1.1,0,0,0,0,0,0
Solyc05g025955.1.1,0,0,0,0,0,0
Solyc06g072240.1.1,48,83,29,107,43,77
Solyc04g072040.1.1,6,18,1,0,2,2
Solyc03g114210.3.1,478,635,447,230,253,437
Solyc03g121250.3.1,60,37,53,72,50,171
Solyc05g053200.3.1,88,108,40,20,27,28
Solyc05g009405.1.1,0,0,0,0,0,0
Solyc08g077460.3.1,1146,1245,976,284,193,273
Solyc03g104810.3.1,958,1161,725,455,254,553
Solyc03g119880.3.1,0,2,0,1,0,2
Solyc01g096350.3.1,891,1037,939,652,581,696
Solyc07g005600.4.1,10084,13527,10921,8134,6285,8158
Solyc10g083070.1.1,0,0,0,0,0,0
Solyc02g083750.1.1,1127,1180,1199,968,671,787
Solyc01g080220.3.1,1810,2206,2553,3981,3153,3739
Solyc06g048380.3.1,0,0,0,0,0,0
Solyc07g006900.2.1,0,0,0,0,0,0
Solyc12g150126.1.1,1,1,0,1,0,4
Solyc01g005770.3.1,18,15,19,7,9,8
Solyc10g052660.4.1,4542,6913,5095,8553,4645,7435
Solyc07g018230.2.1,28,10,12,16,14,12
Solyc12g021340.3.1,3309,4321,3115,2125,2160,3082
Solyc08g083140.4.1,1179,1709,1003,910,630,882
Solyc03g031955.1.1,0,0,0,0,0,0
Solyc03g083840.3.1,0,0,0,0,0,0
Solyc12g056330.1.1,0,0,0,0,0,0
Solyc06g066240.4.1,34,67,40,26,52,50
Solyc06g060550.3.1,458,637,554,721,386,642
Solyc02g055540.1.1,0,0,0,0,0,0
Solyc02g091820.3.1,2,0,0,0,0,0
Solyc07g006520.3.1,4148,5851,3219,1648,1528,2066
Solyc05g013430.1.1,0,0,0,0,0,0
Solyc02g066807.1.1,0,0,0,0,0,0
Solyc03g031640.2.1,0,0,0,0,0,0
Solyc11g010400.3.1,0,0,0,15,0,0
Solyc06g075950.2.1,0,3,0,2,4,2
Solyc08g075043.1.1,0,0,0,0,0,0
Solyc03g026060.3.1,391,509,348,240,139,249
Solyc00g500119.1.1,0,0,0,0,0,0
Solyc12g036000.1.1,0,0,0,0,0,0
Solyc06g076680.4.1,109,149,122,261,176,243
Solyc03g118980.2.1,9,18,11,25,9,31
Solyc01g088350.4.1,339,533,487,751,511,738
Solyc08g014560.3.1,0,0,0,0,0,0
Solyc11g007610.2.1,709,815,587,574,343,460
Solyc03g097540.2.1,0,7,0,0,0,2
Solyc03g031470.3.1,2,4,2,8,4,11
Solyc07g039580.1.1,0,0,0,0,0,0
Solyc05g014830.3.1,0,0,0,0,0,0
Solyc09g082130.4.1,113,195,80,127,73,121
Solyc10g086450.1.1,1,0,0,2,2,0
Solyc10g080750.3.1,0,0,0,2,0,0
Solyc06g054120.2.1,61,117,77,64,51,54
Solyc04g076450.1.1,131,139,92,179,73,141
Solyc12g006870.2.1,2900,4114,3932,4959,4727,5499
Solyc01g097920.3.1,592,811,593,309,355,467
Solyc03g025420.3.1,414,504,334,300,232,381
Solyc05g007110.2.1,1,6,0,0,0,4
Solyc12g013620.2.1,505,196,419,406,139,433
Solyc10g005830.3.1,744,986,896,1491,1358,1646
Solyc08g079500.3.1,2688,3299,3069,2305,2330,2970
Solyc05g015910.1.1,2,4,2,0,0,0
Solyc10g008247.1.1,23,54,42,169,52,52
Solyc04g018120.1.1,12,5,14,15,9,25
Solyc05g018775.1.1,0,0,0,0,0,0
Solyc00g500339.1.1,2,0,1,0,4,2
Solyc01g008930.4.1,761,1327,748,1594,1042,1445
Solyc00g500044.1.1,0,0,0,0,0,0
Solyc07g064720.3.1,131,139,175,755,176,145
Solyc10g018670.1.1,0,0,0,0,0,0
Solyc08g023650.3.1,2,2,0,1,3,3
Solyc09g010020.2.1,3122,3599,4120,4621,6190,7000
Solyc02g092010.4.1,1191,1221,702,517,280,472
Solyc03g111920.2.1,2,0,0,0,0,0
Solyc07g041090.1.1,0,0,0,0,0,0
Solyc02g032980.1.1,0,0,0,0,0,0
Solyc10g086270.2.1,68,118,106,281,77,71
Solyc04g007925.1.1,0,0,0,0,0,0
Solyc06g053620.4.1,333,251,267,230,352,421
Solyc01g080510.3.1,4755,5023,3770,1911,2042,2532
Solyc11g020550.2.1,1,1,0,0,0,1
Solyc01g011110.1.1,0,0,0,0,0,0
Solyc01g013910.1.1,0,0,0,0,0,0
Solyc09g060140.3.1,0,0,0,0,0,0
Solyc12g042505.1.1,0,0,0,0,0,0
Solyc06g011575.1.1,6,9,7,7,8,17
Solyc01g150148.1.1,2,0,0,0,0,0
Solyc08g062865.1.1,0,0,0,0,0,0
Solyc12g009245.1.1,0,0,0,0,0,0
Solyc05g016130.3.1,0,0,0,0,0,0
Solyc08g075230.1.1,12,31,19,19,15,32
Solyc08g067920.3.1,205,214,113,325,135,236
Solyc04g025400.3.1,0,0,0,0,0,0
Solyc08g007980.3.1,25,26,42,152,173,167
Solyc11g028020.3.1,0,0,0,0,0,0
Solyc11g010250.1.1,775,793,975,785,896,1558
Solyc12g014360.2.1,175,255,216,349,175,209
Solyc07g053660.3.1,752,1019,598,389,225,338
Solyc02g092190.1.1,30,34,54,46,94,93
Solyc01g108970.4.1,12,2,0,0,0,0
Solyc05g045920.1.1,0,0,0,0,0,0
Solyc04g078085.1.1,0,0,0,0,0,0
Solyc04g080580.3.1,788,938,1046,456,488,974
Solyc01g081280.3.1,0,0,0,0,0,0
Solyc12g062520.1.1,0,0,4,0,0,0
Solyc01g068470.4.1,718,943,671,507,577,863
Solyc04g009390.2.1,0,0,0,0,0,0
Solyc01g014373.1.1,741,1007,870,1077,1234,1248
Solyc12g099200.2.1,4143,5681,7203,17729,13483,14270
Solyc10g055560.2.1,11,60,36,71,55,126
Solyc03g071550.3.1,73,90,47,62,37,40
Solyc12g036820.2.1,1,1,1,1,0,0
Solyc11g039390.1.1,0,0,0,0,0,0
Solyc07g007280.4.1,1387,2172,1455,2651,3308,3185
Solyc02g089380.1.1,0,4,7,0,1,0
Solyc07g043360.1.1,5988,9064,7459,12182,8884,11796
Solyc11g010845.1.1,0,0,0,0,0,0
Solyc05g008610.3.1,743,1051,770,791,380,710
Solyc02g065116.1.1,0,0,0,0,0,4
Solyc10g050090.1.1,0,0,0,0,0,0
Solyc08g080410.3.1,764,796,583,306,136,312
Solyc09g014750.1.1,2,2,0,39,0,0
Solyc01g020372.1.1,0,0,0,0,0,0
Solyc05g049910.3.1,0,0,0,0,0,0
Solyc12g007285.1.1,61,89,64,163,140,223
Solyc03g115240.4.1,265,269,190,207,88,170
Solyc02g086227.1.1,4,6,1,6,1,1
Solyc04g045470.4.1,789,940,680,269,243,380
Solyc12g096940.3.1,0,0,0,0,0,0
Solyc11g068700.2.1,3,4,7,3,2,4
Solyc04g081570.3.1,999,1053,740,1769,1013,1309
Solyc08g067300.1.1,20,42,30,12,34,41
Solyc07g043690.2.1,0,0,0,0,0,0
Solyc12g017660.3.1,0,0,0,0,0,0
Solyc06g076250.4.1,1768,2000,1760,2212,1950,2767
Solyc07g045440.1.1,7555,10072,6647,4311,3449,4706
Solyc05g012860.2.1,0,0,0,0,0,0
Solyc01g097810.3.1,15250,18647,15053,9385,10709,13587
Solyc02g021050.3.1,1457,2346,1895,3023,2750,3387
Solyc02g068090.3.1,27147,41538,32397,32984,36937,38057
Solyc02g063060.4.1,245,393,234,403,144,245
Solyc01g080610.3.1,2,2,2,18,4,2
Solyc02g082840.3.1,121,159,86,203,88,112
Solyc08g083350.4.1,15245,24232,17523,16143,18741,21798
Solyc07g150102.1.1,29,43,42,79,155,97
Solyc09g092140.3.1,417,580,262,376,207,284
Solyc06g074440.2.1,19,9,8,3,3,0
Solyc03g025460.3.1,0,8,0,6,2,2
Solyc07g009585.1.1,0,0,0,0,0,0
Solyc09g097760.3.1,0,0,0,5,2,2
Solyc01g057690.2.1,0,0,0,0,0,0
Solyc04g039730.3.1,579,707,471,308,236,310
Solyc03g065357.1.1,0,0,0,0,0,0
Solyc04g015500.3.1,408,378,483,361,306,556
Solyc06g082360.4.1,1472,2238,1508,1990,1496,2139
Solyc07g007790.3.1,3446,3270,2012,2718,1586,2367
Solyc02g087690.1.1,0,0,0,0,0,0
Solyc01g090965.1.1,31877,42989,36330,52099,85252,76564
Solyc01g105820.3.1,79,103,66,99,54,103
Solyc10g052560.1.1,9,7,9,12,21,20
Solyc09g150137.1.1,6,6,0,13,19,11
Solyc12g049200.1.1,0,0,0,0,0,0
Solyc02g086330.4.1,188,183,48,15,17,33
Solyc07g055300.3.1,1595,1803,1206,779,566,767
Solyc09g010360.3.1,858,1325,1071,641,792,710
Solyc02g011870.2.1,0,0,0,0,0,0
Solyc07g054680.3.1,129,152,79,131,52,119
Solyc11g005170.2.1,1453,1514,1045,1812,864,1345
Solyc04g025910.1.1,0,0,0,0,0,0
Solyc02g060585.1.1,0,0,0,0,0,0
Solyc12g006730.1.1,127,250,145,19,22,36
Solyc04g055257.1.1,0,6,6,2,0,0
Solyc09g059660.1.1,0,0,0,0,0,0
Solyc10g017835.1.1,4,6,0,5,0,10
Solyc07g022805.1.1,1,0,0,0,0,4
Solyc11g012790.2.1,1424,2196,1703,1707,1901,2485
Solyc06g042945.1.1,0,0,0,0,0,0
Solyc11g042770.1.1,0,0,0,0,0,0
Solyc05g009230.3.1,151,102,164,194,224,561
Solyc09g011865.1.1,0,0,0,0,0,0
Solyc07g063930.4.1,736,874,897,938,1435,1354
Solyc01g067210.4.1,0,6,0,2,1,1
Solyc02g080940.3.1,1731,2526,2101,3091,1980,3291
Solyc01g088470.3.1,977,1472,1211,1977,1977,2407
Solyc11g065835.1.1,0,1,1,0,0,0
Solyc11g062110.1.1,0,0,0,0,0,0
Solyc05g052970.4.1,1763,2225,1436,612,512,640
Solyc01g058740.2.1,0,0,0,0,0,0
Solyc12g049170.2.1,0,0,0,0,0,0
Solyc00g014850.1.1,1,0,2,1,4,4
Solyc02g084970.4.1,18,47,59,14,21,13
Solyc03g118340.3.1,1260,1465,738,1108,524,1042
Solyc09g150135.1.1,0,0,0,0,0,0
Solyc09g059390.2.1,3,1,0,1,1,0
Solyc04g077710.3.1,0,0,0,0,0,0
Solyc01g094310.1.1,0,0,0,0,0,0
Solyc09g091870.2.1,0,0,0,0,0,0
Solyc12g006420.2.1,1328,1351,1046,249,158,277
Solyc05g008710.1.1,0,0,0,0,0,0
Solyc08g083070.3.1,735,677,406,504,280,406
Solyc03g119590.1.1,2,4,4,56,2,2
Solyc11g066020.2.1,4981,5796,6372,4070,3833,5211
Solyc02g024020.3.1,449,580,506,705,481,816
Solyc01g108270.4.1,2,2,0,2,0,0
Solyc04g052985.1.1,0,0,0,0,2,0
Solyc10g080690.2.1,700,1425,733,261,457,672
Solyc01g100910.3.1,178,237,241,273,347,429
Solyc02g081420.3.1,79,84,48,45,39,42
Solyc04g082530.3.1,64,97,57,73,38,71
Solyc04g054860.1.1,0,0,0,0,0,0
Solyc00g500271.1.1,0,0,0,0,0,0
Solyc05g051300.1.1,0,0,0,4,3,2
Solyc03g113820.3.1,2,5,0,0,0,4
Solyc02g030350.1.1,0,0,0,0,0,0
Solyc10g045590.1.1,0,0,0,0,0,0
Solyc09g008620.3.1,26,32,25,9,12,20
Solyc12g036500.2.1,151,285,248,194,255,359
Solyc06g053850.4.1,20,20,12,20,10,12
Solyc07g063600.3.1,393620,514973,465978,368785,587411,543519
Solyc12g005190.3.1,669,861,675,479,393,644
Solyc01g111930.4.1,1338,1533,1078,404,416,689
Solyc02g030100.4.1,104,91,46,2,2,2
Solyc12g035740.1.1,0,0,0,0,0,2
Solyc08g066650.3.1,0,0,0,0,0,0
Solyc10g074443.1.1,0,0,0,0,0,0
Solyc03g083360.3.1,2224,2774,1785,1013,833,1075
Solyc01g088120.1.1,0,1,2,0,0,2
Solyc05g047430.1.1,0,0,0,0,0,0
Solyc11g005920.3.1,1579,1753,1648,798,536,887
Solyc05g013010.3.1,457,1249,1437,395,911,220
Solyc03g025800.3.1,1121,1762,1566,2480,2770,2589
Solyc11g068570.1.1,1,2,0,0,0,0
Solyc10g008180.2.1,10,17,5,3,4,4
Solyc11g017470.2.1,1758,1323,1474,1903,1708,2632
Solyc09g074800.2.1,0,0,0,0,0,0
Solyc02g071030.2.1,7,1,2,2,0,2
Solyc07g051940.4.1,17,47,36,11,10,8
Solyc07g056030.3.1,1085,976,614,526,267,416
Solyc09g091560.3.1,619,658,583,242,224,393
Solyc06g076220.3.1,716,1006,576,719,416,640
Solyc12g009960.2.1,4289,4105,3294,1032,682,1157
Solyc12g098120.3.1,0,0,0,0,0,0
Solyc09g090330.3.1,11844,16775,13070,11893,14013,14451
Solyc02g062040.3.1,185,305,312,942,457,556
Solyc01g100760.2.1,954,1581,1203,2546,1387,1733
Solyc08g008520.3.1,146,267,297,649,435,487
Solyc10g061840.3.1,0,0,0,0,0,0
Solyc01g090080.3.1,0,0,0,0,0,0
Solyc03g098540.2.1,0,0,0,0,0,0
Solyc01g010650.3.1,606,635,625,437,299,609
