id,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830,GSM4618831,GSM4618832,GSM4618833,GSM4618834,GSM4618835,GSM4618836
Solyc03g031410.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g048000.3.1,0,2,0,2,0,0,8,2,2,0,2,2
Solyc05g007830.3.1,2948,6017,3273,5403,12835,10807,18042,20482,17303,4101,4257,4292
Solyc01g011320.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g090840.3.1,43,78,50,78,50,72,173,121,148,119,86,79
Solyc02g066997.1.1,0,0,0,0,0,2,2,2,0,0,0,4
Solyc01g087630.2.1,2,11,4,4,9,10,3,0,10,6,11,3
Solyc03g118300.1.1,427,504,426,779,575,712,705,604,906,790,869,773
Solyc01g095260.1.1,7,5,15,22,31,18,18,11,6,7,15,40
Solyc07g063000.4.1,248,249,234,77,70,122,272,174,144,429,391,338
Solyc07g054250.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g070930.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g055740.4.1,1283,1807,1325,2159,3901,2934,3699,4935,4620,2509,2308,2591
Solyc12g019910.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g049740.4.1,138,157,100,140,76,105,241,160,243,202,192,205
Solyc02g090910.3.1,1860,1993,1898,1833,1404,2229,2289,2006,1992,2174,2171,2333
Solyc01g067080.3.1,127,210,159,159,103,159,324,312,260,223,242,282
Solyc01g101220.3.1,8,4,5,0,0,0,4,0,2,4,0,0
Solyc01g081150.3.1,882,1289,1136,1904,1298,1873,2245,1931,1798,1626,1101,1611
Solyc07g064680.3.1,3504,4079,5324,7936,7689,9408,5385,7356,4849,4098,3056,4344
Solyc09g059520.3.1,723,1124,867,1069,894,1166,1682,1468,1607,1790,1561,1817
Solyc07g065190.4.1,3,2,2,5,10,6,3,7,8,2,1,0
Solyc12g099160.2.1,84,124,68,241,46,60,157,152,165,226,178,178
Solyc03g114860.4.1,118,203,146,143,62,68,242,139,126,172,192,216
Solyc07g066050.4.1,50,88,60,48,75,89,47,25,15,34,64,55
Solyc03g026130.3.1,381,454,364,405,233,411,375,394,387,303,333,332
Solyc03g007310.3.1,1843,2148,1896,1210,1111,1902,1889,1779,1240,2050,1961,2182
Solyc02g023950.3.1,456,464,252,161,82,149,319,217,359,643,816,536
Solyc01g087470.3.1,152,123,133,156,80,203,317,206,207,348,380,391
Solyc12g057160.1.1,45,93,81,231,44,159,198,155,87,805,609,551
Solyc11g073290.1.1,14,1,9,17,8,5,15,14,11,14,10,6
Solyc07g042295.1.1,0,0,0,2,0,0,3,1,0,2,2,0
Solyc11g011880.2.1,115,146,112,124,116,162,211,122,167,543,651,365
Solyc06g053690.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g026360.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g084400.2.1,894,1485,994,2889,1291,2542,31294,17242,18715,9173,10001,8496
Solyc08g005680.4.1,214,658,591,182,397,82,24,1706,90,209,82,144
Solyc01g010990.2.1,534,687,544,1082,654,935,1286,1380,1091,487,497,630
Solyc01g097250.4.1,172,170,115,175,112,179,217,90,123,289,478,302
Solyc08g016050.4.1,224,223,125,245,135,236,207,104,236,544,874,401
Solyc02g072350.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g054545.1.1,515,633,732,1267,1106,1068,654,801,647,468,362,548
Solyc03g077930.3.1,13,22,15,67,40,51,52,73,62,13,45,42
Solyc10g074380.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g051630.4.1,205,274,155,222,140,236,358,333,322,336,280,354
Solyc06g082000.4.1,29,33,19,2,10,18,34,8,27,61,42,55
Solyc06g073640.4.1,131,182,128,133,139,143,163,179,209,150,145,172
Solyc08g006180.4.1,65,117,103,184,109,188,234,236,151,137,144,153
Solyc06g071090.3.1,4,0,0,0,0,2,4,0,1,12,15,2
Solyc04g071400.4.1,0,0,0,0,2,0,2,6,0,4,3,0
Solyc10g080440.2.1,1676,2013,1337,836,496,738,2092,1284,1300,3529,3797,3094
Solyc11g065980.3.1,140,252,200,316,173,265,439,344,394,392,434,472
Solyc11g011340.2.1,13,36,38,152,38,30,249,88,67,148,34,55
Solyc07g018190.4.1,16,9,20,9,12,26,87,50,81,57,125,54
Solyc10g054330.3.1,889,1111,1109,1521,1427,1811,1551,1940,1494,1195,897,1250
Solyc12g096170.2.1,65,134,86,200,80,155,208,144,122,126,105,148
Solyc01g058700.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g006130.4.1,728,1117,541,374,228,459,1138,609,1026,977,1278,1194
Solyc06g068270.3.1,411,149,460,437,243,1506,127,264,107,238,183,394
Solyc04g081270.1.1,31,67,32,45,68,61,119,61,125,32,27,35
Solyc07g027000.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g087320.2.1,0,2,0,0,0,1,0,0,0,1,4,4
Solyc10g076820.2.1,62,83,69,42,97,98,63,60,83,74,119,96
Solyc09g010495.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g076200.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g075830.2.1,953,1576,1514,2264,1917,2290,1388,1614,1364,1089,893,1256
Solyc07g041340.2.1,2543,3368,3316,6734,8062,7742,6064,7683,4738,4397,4565,5938
Solyc11g069690.3.1,296,443,399,754,507,710,721,816,592,394,430,525
Solyc10g084910.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g089680.4.1,46,42,51,41,54,76,61,64,52,57,36,44
Solyc02g067890.3.1,485,632,349,437,179,318,1120,539,719,1224,1755,1486
Solyc06g072110.4.1,109,156,76,83,36,73,266,86,174,630,1024,358
Solyc01g004002.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g116020.3.1,991,1541,1526,2702,1802,2330,2243,2452,1962,1980,1366,2242
Solyc04g080690.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g075330.3.1,60,11,32,7,13,21,14,16,2,15,11,7
Solyc02g090393.1.1,0,0,0,0,0,0,0,0,0,0,0,1
Solyc11g039350.1.1,0,0,0,0,0,0,0,0,2,0,1,0
Solyc08g066990.4.1,0,12,0,2,2,0,33,32,45,41,37,28
Solyc12g100030.2.1,652,884,616,230,358,399,56,56,63,164,40,114
Solyc01g109210.2.1,19,9,29,23,31,27,50,69,26,45,27,32
Solyc01g094880.3.1,1067,1207,725,599,298,548,1026,683,762,1790,2071,1473
Solyc01g086950.4.1,180,255,210,691,382,496,477,360,634,297,508,359
Solyc01g066900.4.1,141,249,154,165,101,162,227,152,149,179,187,245
Solyc03g114950.2.1,1115,1012,614,577,369,637,2207,998,1511,5215,6678,3640
Solyc01g057590.3.1,2,0,0,4,0,0,0,0,2,0,0,0
Solyc02g005145.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g088340.4.1,1275,1352,1000,727,620,1013,915,637,923,1696,2316,1293
Solyc11g068380.1.1,21,27,54,35,26,13,122,151,162,49,48,46
Solyc05g006817.1.1,0,2,4,0,2,2,0,1,0,0,0,0
Solyc05g007430.4.1,120,199,97,187,99,128,218,156,219,258,234,277
Solyc06g062440.4.1,253,382,300,423,282,414,543,345,608,467,722,548
Solyc01g110600.2.1,273,509,403,387,1108,867,380,471,319,143,106,248
Solyc01g106280.3.1,5099,4721,3194,1239,924,1429,5228,3350,2934,18662,21005,12322
Solyc12g027650.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g028810.3.1,21204,27719,10987,5584,2414,5436,24411,9978,14152,43473,51784,37396
Solyc10g054560.2.1,5668,8440,7668,15134,10487,10685,6746,8579,6025,5828,4443,6579
Solyc08g080450.3.1,4,0,6,2,0,0,64,8,24,141,269,76
Solyc03g112350.4.1,636,839,542,378,273,388,1219,793,815,1234,1325,1124
Solyc03g113000.3.1,319,278,152,229,116,178,242,150,218,785,940,578
Solyc04g012030.3.1,283,472,328,260,250,391,272,313,325,350,270,296
Solyc01g097450.3.1,2713,3859,3192,6336,5489,5494,4439,5383,3895,3212,2778,3652
Solyc02g069920.4.1,2171,2227,1657,974,1573,1667,1639,1319,1366,1219,1138,1195
Solyc05g006290.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g070510.3.1,1767,2509,2220,3657,2333,3356,4057,3737,3421,3016,2733,3252
Solyc04g010050.4.1,65,139,92,150,90,138,187,160,231,178,254,191
Solyc08g079450.3.1,1147,1212,1150,503,392,668,1160,933,644,1346,1280,1574
Solyc04g076820.1.1,4044,4761,6008,9064,8677,7878,6391,11443,6705,5312,3235,5570
Solyc08g082420.3.1,1018,1237,1241,2384,2703,2571,1998,2387,1837,1745,1317,1689
Solyc03g150103.1.1,0,0,0,0,1,0,0,0,0,0,0,1
Solyc03g118830.3.1,2467,3173,3187,4162,4906,4880,4019,4947,3561,3217,2850,3653
Solyc10g045385.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g061790.4.1,536,746,592,1298,1089,1209,1546,1485,1092,684,569,882
Solyc09g005920.4.1,1680,1813,1677,1926,1391,1748,2329,2577,1755,2421,1946,2289
Solyc06g082390.4.1,558,804,445,758,479,949,1538,676,1090,1489,1646,1538
Solyc02g080080.3.1,150,97,77,102,49,59,205,105,261,425,603,274
Solyc07g007870.3.1,919,1177,967,772,408,589,1635,996,1146,1902,1944,1877
Solyc06g054570.1.1,1420,1444,2236,2029,3455,3076,266,860,407,630,447,910
Solyc09g066460.4.1,527,565,344,148,118,176,874,468,451,1079,1095,945
Solyc01g105035.1.1,2,1,1,1,0,1,1,1,1,0,0,2
Solyc05g047485.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g005650.1.1,0,0,2,0,0,0,0,0,0,0,0,0
Solyc02g064880.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g055360.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g008890.3.1,66,116,88,181,131,148,461,377,319,253,305,356
Solyc09g089720.3.1,64,67,52,73,77,90,346,211,293,239,409,329
Solyc12g027770.3.1,164,288,153,124,113,185,355,224,275,284,274,285
Solyc06g030520.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g018100.4.1,210,177,93,88,65,85,443,194,256,446,719,448
Solyc07g052785.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g077780.3.1,538,516,456,336,267,617,455,353,308,871,880,1092
Solyc04g080550.4.1,388,578,480,390,508,577,929,855,677,640,477,685
Solyc12g038580.2.1,15,14,7,18,42,37,46,39,57,63,40,28
Solyc01g090150.1.1,0,0,0,0,0,0,0,4,2,3,4,1
Solyc02g081600.4.1,839,1293,743,2043,1702,1881,2504,2200,2826,3101,2739,2733
Solyc02g081085.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g043260.2.1,2,0,2,5,0,0,2,4,7,2,1,0
Solyc01g007040.4.1,106,38,34,2,2,62,20,6,2,24,2,4
Solyc11g073170.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g121770.2.1,0,4,0,0,2,0,2,6,6,1,2,2
Solyc03g063020.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g043157.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g006400.3.1,398,622,498,784,686,720,922,1030,799,553,532,759
Solyc09g007270.3.1,84,99,92,550,100,189,4867,3505,3587,2155,2142,2196
Solyc06g066690.4.1,4,10,2,19,16,12,77,75,70,38,60,53
Solyc02g089960.3.1,57,48,39,145,85,57,154,154,99,66,68,67
Solyc03g114840.3.1,41,62,85,142,65,193,25,71,36,105,48,124
Solyc01g006600.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g015750.3.1,0,2,0,0,2,2,0,2,0,0,0,0
Solyc03g119010.3.1,1828,2137,2107,1568,1357,2221,2017,2074,1814,2126,1692,2348
Solyc09g091290.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g084210.2.1,2174,2865,2350,2587,2144,2946,3529,3132,2591,2402,2364,3295
Solyc12g013680.3.1,2,6,0,2,0,0,10,0,0,4,0,2
Solyc11g066790.2.1,209,233,141,156,52,87,286,179,178,374,520,408
Solyc07g055410.2.1,2,0,0,0,0,0,4,0,0,2,2,3
Solyc09g031517.1.1,695,747,638,252,234,285,771,764,665,1099,926,872
Solyc07g064080.4.1,169,198,72,65,41,76,219,71,117,424,614,307
Solyc07g049420.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g072330.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g027920.2.1,0,0,0,0,0,0,1,0,3,0,1,1
Solyc03g120420.3.1,22,24,68,1423,96,217,417,669,455,146,170,192
Solyc09g065130.4.1,1192,1475,1053,1053,722,997,2366,1708,1860,2521,2766,2378
Solyc04g011890.1.1,2,2,2,0,0,0,2,2,2,0,0,2
Solyc01g095540.3.1,335,478,284,378,275,372,905,658,619,764,713,658
Solyc08g013980.4.1,32,80,84,101,63,116,167,111,182,120,135,146
Solyc02g067450.4.1,0,0,4,0,0,0,0,1,0,0,0,0
Solyc03g097300.4.1,952,1101,1035,813,810,1051,1579,1634,1422,1565,1322,1563
Solyc07g062080.4.1,1231,1072,768,172,193,267,1071,896,720,2505,2235,1485
Solyc10g055427.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g008990.4.1,391,584,465,358,258,381,894,754,725,649,607,712
Solyc01g096470.3.1,900,775,788,279,278,352,1620,1286,932,1518,1585,1461
Solyc03g113690.1.1,6,6,2,4,4,26,15,11,2,8,1,0
Solyc12g037990.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g014640.3.1,633,636,353,208,127,219,602,273,349,1538,1879,1437
Solyc08g016808.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g081310.4.1,3172,3476,3685,3675,4359,6132,4238,4597,3765,5668,5635,6299
Solyc05g008380.4.1,429,561,390,607,200,303,1015,766,751,633,533,645
Solyc02g081800.1.1,0,4,2,0,0,0,2,0,3,37,2,5
Solyc05g045824.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g008620.4.1,42,88,68,339,64,81,180,127,18,38,14,37
Solyc07g047670.3.1,1842,1777,1250,1544,711,1203,1796,1168,1609,3349,3891,2809
Solyc10g081790.1.1,6,14,25,8,13,20,14,45,14,19,6,32
Solyc07g055950.3.1,3541,4438,1791,87,254,468,129,224,152,406,142,410
Solyc07g008690.3.1,4,20,10,0,6,0,0,12,0,0,4,2
Solyc12g006080.2.1,1,0,1,8,9,14,9,1,6,0,1,1
Solyc11g071380.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g096110.3.1,4,3,0,0,5,2,1,4,8,0,2,4
Solyc01g016300.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g054210.3.1,1363,1711,1157,740,681,890,2239,2101,1478,2294,2057,3113
Solyc02g043970.1.1,0,0,0,0,0,0,0,0,0,4,0,0
Solyc01g090740.3.1,158,198,240,521,350,350,489,635,386,302,166,281
Solyc10g008040.4.1,14,10,0,0,2,5,4,4,2,8,4,2
Solyc10g005980.1.1,0,1,0,0,0,0,8,0,2,4,4,5
Solyc06g083590.4.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g106990.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g007410.4.1,1785,2128,2420,2381,2000,2654,2025,2341,2028,2038,1877,2295
Solyc05g008150.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g030375.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g021020.1.1,8,5,4,2,2,11,2,0,2,7,5,2
Solyc07g042930.3.1,501,634,559,636,520,743,894,776,561,625,622,851
Solyc01g049920.2.1,0,0,0,2,0,0,4,9,6,4,4,4
Solyc12g011037.1.1,4,12,2,4,7,8,16,14,13,24,39,8
Solyc03g116340.3.1,805,1408,660,528,376,805,1884,1172,1285,1885,1922,1808
Solyc07g062070.3.1,357,483,414,313,289,468,588,535,456,529,528,540
Solyc01g005500.3.1,16,19,13,4,5,3,1,22,0,2,2,4
Solyc05g046210.3.1,0,0,0,0,0,0,0,0,0,0,0,2
Solyc05g009750.1.1,7,10,3,18,14,11,21,8,16,38,35,30
Solyc04g056747.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g005270.3.1,2566,2643,1806,1900,1196,2188,2919,2310,2096,4858,5091,4495
Solyc10g052640.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g083450.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g005900.2.1,728,1079,833,898,1081,1246,2151,2135,1762,1426,1333,1524
Solyc01g087550.3.1,565,772,729,727,494,965,1131,997,1056,1047,1108,1071
Solyc06g063270.4.1,31,59,19,47,18,36,99,70,159,138,161,120
Solyc09g056190.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g036460.3.1,102,112,49,60,46,81,256,102,151,150,175,137
Solyc10g005200.3.1,786,1117,676,517,544,640,3355,2792,2646,3184,3025,2741
Solyc02g068580.1.1,434,616,336,338,200,363,863,465,687,998,1253,1249
Solyc09g011560.3.1,1577,1266,1535,1090,663,704,1298,1479,1062,2043,1596,2142
Solyc12g070150.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g043030.4.1,308,279,203,377,214,287,420,216,381,804,1186,553
Solyc04g063410.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g084900.1.1,0,0,0,0,0,0,0,20,2,4,0,10
Solyc04g017620.4.1,39,65,49,134,94,132,69,64,141,82,147,90
Solyc02g080340.3.1,153,158,82,82,68,98,155,74,139,368,482,251
Solyc12g010710.1.1,144,79,78,28,74,181,17,51,20,18,12,23
Solyc09g011470.3.1,670,635,788,1472,2704,2212,923,2398,1493,885,456,951
Solyc03g013450.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g111360.3.1,90,95,64,40,16,38,256,140,175,199,239,204
Solyc11g007100.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g091800.4.1,10,36,23,2,18,6,10,41,10,8,4,11
Solyc05g048760.3.1,1670,2426,2009,3292,2776,3127,3643,3539,3125,2265,2303,2763
Solyc08g069050.3.1,343,402,194,285,196,284,402,210,369,715,923,598
Solyc01g110340.4.1,1279,1998,1297,1550,1601,1774,2338,2551,1633,1002,532,1352
Solyc02g079160.2.1,123,176,150,134,177,306,195,216,225,162,168,181
Solyc01g095140.4.1,268,1097,883,773,52,449,452,26,175,829,377,529
Solyc08g077550.3.1,639,931,617,546,419,576,625,477,563,554,602,756
Solyc01g066610.4.1,25,40,8,3,0,0,26,8,7,71,77,30
Solyc03g020070.4.1,0,2,0,0,0,2,4,0,0,0,0,0
Solyc07g049310.3.1,549,760,610,387,590,641,788,792,676,737,792,772
Solyc06g059770.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g036840.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g014647.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g040050.3.1,404,572,419,346,332,525,805,815,524,590,586,635
Solyc02g080220.3.1,217,559,547,82,190,70,101,1474,139,385,153,332
Solyc09g014320.4.1,513,542,493,436,210,434,1060,815,775,1039,880,1009
Solyc06g075080.4.1,3882,4778,3877,1649,1943,2840,3289,3403,2611,3970,4277,4681
Solyc03g120890.3.1,87,114,68,16,20,81,140,118,79,202,140,218
Solyc04g008510.3.1,1282,1336,1008,403,295,403,1560,1161,860,2102,1890,1917
Solyc12g042470.2.1,7253,8281,8635,11770,16384,16130,16648,23287,14974,14052,11403,17933
Solyc10g050227.1.1,1,2,2,4,0,6,23,11,16,9,15,9
Solyc02g014870.4.1,3754,5820,5269,9410,7210,8400,11511,12592,9426,8164,6696,8886
Solyc01g100360.4.1,1467,1904,1208,754,390,748,1578,915,1090,1939,2102,2094
Solyc12g008430.3.1,2,2,0,10,0,0,2,4,4,4,4,0
Solyc04g055255.1.1,0,2,2,2,0,2,2,3,0,2,3,2
Solyc11g039900.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g005430.4.1,6,8,4,0,0,0,0,8,0,4,0,3
Solyc11g045160.3.1,26,30,12,13,18,12,31,1,29,102,317,82
Solyc08g005960.2.1,15697,22280,23826,48419,31862,30632,1060,1478,1036,1747,2220,2516
Solyc04g015110.3.1,6,6,0,0,0,0,0,12,0,0,0,0
Solyc09g075610.3.1,114,127,104,168,192,201,105,283,107,137,86,106
Solyc02g067380.4.1,23,60,1,20,29,33,21,34,18,27,8,19
Solyc08g005940.1.1,0,0,0,0,0,0,0,2,2,0,2,0
Solyc02g078740.4.1,0,0,0,0,0,4,1,0,1,1,5,2
Solyc02g063300.3.1,1110,1483,1445,1982,2255,2179,1636,1937,1793,1415,1208,1617
Solyc07g008660.3.1,426,591,485,1039,660,853,1138,1249,965,703,581,772
Solyc04g079450.4.1,0,10,4,8,0,3,16,0,0,33,5,10
Solyc02g063220.3.1,1312,1728,1639,1317,1298,2042,1439,1332,1413,1373,1240,1290
Solyc05g050640.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g099750.2.1,1740,2502,2851,2742,2457,3908,3821,3940,3017,2152,2472,2951
Solyc07g052540.3.1,0,0,0,0,0,2,0,0,0,0,0,0
Solyc02g032580.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g018220.3.1,53,64,46,72,51,62,56,56,58,58,46,66
Solyc06g063170.3.1,83,103,61,59,16,42,121,63,113,247,370,184
Solyc07g019520.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g088950.3.1,12,15,9,30,9,14,10,1,16,22,4,6
Solyc12g042127.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g005680.4.1,14,20,10,2,0,3,18,22,19,22,20,22
Solyc03g096640.4.1,755,982,899,1233,730,1229,1871,1805,1498,1475,1089,1486
Solyc08g078390.4.1,2763,3457,2574,1763,1093,1569,4950,3134,3113,5083,5098,4904
Solyc06g034390.1.1,118,184,128,19,26,53,84,75,54,68,43,58
Solyc01g005390.3.1,13,23,19,16,37,22,46,41,18,29,18,21
Solyc01g006160.3.1,8147,13765,10955,21407,12282,15952,16009,15963,14363,12660,8446,13676
Solyc10g086740.3.1,1,0,4,0,6,2,0,0,1,0,2,4
Solyc01g090960.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g011480.2.1,806,891,677,638,366,605,1071,896,921,1595,1730,1570
Solyc11g012923.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g010410.2.1,772,729,847,2192,4380,2371,921,1612,1688,307,251,574
Solyc10g074530.2.1,20,44,38,32,16,43,121,52,94,82,56,72
Solyc08g081470.3.1,18,12,14,18,7,26,18,14,28,61,2,118
Solyc10g018350.2.1,895,1180,916,1263,876,1237,1532,1528,1362,1498,1159,1424
Solyc02g022880.1.1,28,26,39,71,75,110,47,67,67,45,38,45
Solyc04g016595.1.1,0,0,0,0,0,0,1,0,0,3,0,0
Solyc08g074350.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g024435.1.1,1,12,8,18,4,16,2,2,2,2,2,2
Solyc02g044030.1.1,11,18,14,2,0,3,15,5,16,26,32,26
Solyc11g020670.1.1,1093,1112,1981,2504,3157,2912,1531,4324,1681,4530,3610,4247
Solyc03g043930.4.1,417,628,542,641,419,673,1050,1110,898,805,652,741
Solyc10g079930.1.1,391,412,391,320,312,329,643,433,411,458,241,391
Solyc04g053104.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g042370.3.1,0,0,0,2,0,0,4,0,0,0,0,0
Solyc09g057540.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g096150.3.1,2,2,6,7,5,3,24,15,17,28,22,26
Solyc08g074560.3.1,2551,3003,1616,738,557,813,3051,1372,2157,5214,8307,4995
Solyc07g054270.3.1,952,1429,1338,3630,2849,3355,2919,3925,2270,3278,2424,2822
Solyc04g018210.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g150120.1.1,0,5,0,5,1,0,2,0,0,2,3,0
Solyc06g007110.3.1,2084,2472,2297,1369,1975,2191,3067,2726,2799,3276,3211,3701
Solyc07g008990.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g068905.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g080900.3.1,2876,4036,3556,4727,4705,6522,6060,5585,5381,4056,4239,5378
Solyc06g064620.3.1,0,0,0,8,0,0,0,0,0,4,0,0
Solyc10g049520.1.1,1,0,0,0,0,0,0,0,0,0,0,0
Solyc09g055953.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g150118.1.1,41,68,60,80,55,90,120,120,101,75,58,57
Solyc06g007490.3.1,0,0,0,1,1,2,7,0,3,0,4,0
Solyc12g008320.2.1,0,0,0,0,2,0,0,0,6,0,0,0
Solyc06g073615.1.1,876,1049,1281,1786,1776,2104,1344,1561,1211,947,787,1129
Solyc03g114300.4.1,209,226,185,130,89,96,199,216,211,329,363,361
Solyc05g053740.3.1,173,172,243,417,350,438,432,518,453,299,226,288
Solyc08g075640.4.1,10,42,13,14,10,15,61,52,34,47,43,64
Solyc02g089050.4.1,22,27,14,16,5,11,55,19,55,108,113,62
Solyc01g007810.1.1,1749,2397,2451,2867,5691,4971,1076,2396,1034,1797,1396,1595
Solyc01g079420.4.1,6550,9391,9600,17109,14878,16034,11068,14570,10267,8879,6794,9894
Solyc06g067870.3.1,132,201,193,166,343,287,232,512,441,334,243,371
Solyc12g056280.3.1,1,5,1,2,4,5,3,3,3,2,1,2
Solyc09g007170.4.1,386,369,212,210,123,223,428,247,378,767,1157,768
Solyc07g040930.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g005450.3.1,1089,966,1626,1554,1444,2946,744,1276,685,975,697,1307
Solyc01g007790.4.1,381,541,438,495,547,615,909,954,860,622,668,730
Solyc04g009380.3.1,603,832,815,832,1021,1146,904,1260,798,707,616,814
Solyc01g106020.3.1,384,375,264,171,117,180,845,472,538,961,922,906
Solyc08g068940.1.1,1,1,2,0,0,2,7,0,5,5,8,3
Solyc08g082460.4.1,2,2,2,2,0,4,5,7,1,16,1,2
Solyc02g061700.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g079160.3.1,0,0,0,2,0,0,2,6,0,0,0,0
Solyc01g106590.4.1,346,436,361,353,269,372,344,364,326,351,313,355
Solyc07g005530.4.1,1420,1353,773,881,610,1067,2185,965,1531,5515,8064,4337
Solyc02g078150.4.1,126,34,123,1324,1032,5936,22,277,8,80,12,102
Solyc03g120930.1.1,84,145,107,47,105,97,69,86,54,133,70,115
Solyc02g089610.2.1,4800,6250,4224,3484,1424,2515,20766,12936,14398,19820,17335,15045
Solyc10g012370.3.1,230,389,261,291,232,365,672,546,658,468,495,590
Solyc10g080990.3.1,0,0,0,0,2,0,0,0,0,0,0,6
Solyc09g055955.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g101170.4.1,8,18,5,0,4,0,0,0,0,0,0,0
Solyc09g061780.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g010740.3.1,163,179,120,121,68,89,470,269,253,437,400,307
Solyc01g098030.4.1,1556,1809,1552,986,764,1210,3783,2963,2918,3349,2856,3478
Solyc07g062800.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g114290.4.1,215,343,252,333,336,336,325,335,297,337,280,385
Solyc12g096070.2.1,69,91,58,54,69,104,118,109,151,137,93,129
Solyc02g068330.2.1,4,2,2,2,0,2,2,10,2,2,4,0
Solyc08g076140.3.1,838,988,947,706,368,574,1680,1454,1157,1538,1365,1486
